date,commit,dependencies
2022-09-22 09:11:06,06a43dfafc1fb6e4f5bba12c6508d916549ebfa9,"['@certego/certego-ui', 'axios', 'axios-hooks', 'babel-eslint', 'bootstrap', 'classnames', 'eslint', 'eslint-config-airbnb', 'eslint-config-prettier', 'eslint-plugin-import', 'eslint-plugin-jsx-a11y', 'eslint-plugin-react', 'eslint-plugin-react-hooks', 'formik', 'md5', 'prettier', 'prop-types', 'react', 'react-dom', 'react-error-boundary', 'react-icons', 'react-markdown', 'react-router-dom', 'react-scripts', 'react-table', 'react-use', 'reactstrap', 'recharts', 'sass', 'stylelint', 'stylelint-config-prettier', 'stylelint-config-standard-scss', 'zustand']"
2022-09-22 09:11:19,c33bc105adfabb175134146bf9e1637b859dc6d6,"['@certego/certego-ui', 'axios', 'axios-hooks', 'babel-eslint', 'bootstrap', 'classnames', 'eslint', 'eslint-config-airbnb', 'eslint-config-prettier', 'eslint-plugin-import', 'eslint-plugin-jsx-a11y', 'eslint-plugin-react', 'eslint-plugin-react-hooks', 'formik', 'md5', 'prettier', 'prop-types', 'react', 'react-dom', 'react-error-boundary', 'react-icons', 'react-markdown', 'react-router-dom', 'react-scripts', 'react-table', 'react-use', 'reactstrap', 'recharts', 'sass', 'stylelint', 'stylelint-config-prettier', 'stylelint-config-standard-scss', 'zustand']"
2022-09-30 14:59:59,b3eb58da0d21a9de8b70612e1ba188c0eac5be68,"['@certego/certego-ui', 'axios', 'axios-hooks', 'babel-eslint', 'bootstrap', 'classnames', 'eslint', 'eslint-config-airbnb', 'eslint-config-prettier', 'eslint-plugin-import', 'eslint-plugin-jsx-a11y', 'eslint-plugin-react', 'eslint-plugin-react-hooks', 'formik', 'md5', 'prettier', 'prop-types', 'react', 'react-dom', 'react-error-boundary', 'react-icons', 'react-markdown', 'react-router-dom', 'react-scripts', 'react-table', 'react-use', 'reactstrap', 'recharts', 'sass', 'stylelint', 'stylelint-config-prettier', 'stylelint-config-standard-scss', 'zustand']"
2022-10-05 09:40:39,d75c68d5b19c39edb89cdf2c42eea328ec9822fc,"['@certego/certego-ui', 'axios', 'axios-hooks', 'babel-eslint', 'bootstrap', 'classnames', 'eslint', 'eslint-config-airbnb', 'eslint-config-prettier', 'eslint-plugin-import', 'eslint-plugin-jsx-a11y', 'eslint-plugin-react', 'eslint-plugin-react-hooks', 'formik', 'md5', 'prettier', 'prop-types', 'react', 'react-dom', 'react-error-boundary', 'react-icons', 'react-markdown', 'react-router-dom', 'react-scripts', 'react-table', 'react-use', 'reactstrap', 'recharts', 'sass', 'stylelint', 'stylelint-config-prettier', 'stylelint-config-standard-scss', 'zustand']"
2022-10-11 11:55:03,f99c1521126ac81c3b050700b7d2bfdf3cd9c70a,"['@certego/certego-ui', 'axios', 'axios-hooks', 'babel-eslint', 'bootstrap', 'classnames', 'eslint', 'eslint-config-airbnb', 'eslint-config-prettier', 'eslint-plugin-import', 'eslint-plugin-jsx-a11y', 'eslint-plugin-react', 'eslint-plugin-react-hooks', 'formik', 'md5', 'prettier', 'prop-types', 'react', 'react-dom', 'react-error-boundary', 'react-icons', 'react-markdown', 'react-router-dom', 'react-scripts', 'react-table', 'react-use', 'reactstrap', 'recharts', 'sass', 'stylelint', 'stylelint-config-prettier', 'stylelint-config-standard-scss', 'zustand']"
2022-10-11 11:55:26,9d1f0826870d03c725da53286a0a049b77a64835,"['@certego/certego-ui', 'axios', 'axios-hooks', 'babel-eslint', 'bootstrap', 'classnames', 'eslint', 'eslint-config-airbnb', 'eslint-config-prettier', 'eslint-plugin-import', 'eslint-plugin-jsx-a11y', 'eslint-plugin-react', 'eslint-plugin-react-hooks', 'formik', 'md5', 'prettier', 'prop-types', 'react', 'react-dom', 'react-error-boundary', 'react-icons', 'react-markdown', 'react-router-dom', 'react-scripts', 'react-table', 'react-use', 'reactstrap', 'recharts', 'sass', 'stylelint', 'stylelint-config-prettier', 'stylelint-config-standard-scss', 'zustand']"
2022-10-21 16:06:28,f3bd286b95f99406950c73181c757ebeb8ebaa41,"['Flask-Shell2HTTP', 'PyYAML', 'gunicorn']"
2022-11-28 11:59:18,cfa6f9757ccb227b09619bc71a3a8db405fb4e95,"['@certego/certego-ui', 'axios', 'axios-hooks', 'babel-eslint', 'bootstrap', 'classnames', 'eslint', 'eslint-config-airbnb', 'eslint-config-prettier', 'eslint-plugin-import', 'eslint-plugin-jsx-a11y', 'eslint-plugin-react', 'eslint-plugin-react-hooks', 'formik', 'md5', 'prettier', 'prop-types', 'react', 'react-dom', 'react-error-boundary', 'react-icons', 'react-markdown', 'react-router-dom', 'react-scripts', 'react-table', 'react-use', 'reactstrap', 'recharts', 'sass', 'stylelint', 'stylelint-config-prettier', 'stylelint-config-standard-scss', 'zustand']"
2022-12-06 09:16:29,4b7168245ba3190b0eded304d32f5d5f501c9be5,"['@certego/certego-ui', 'axios', 'axios-hooks', 'babel-eslint', 'bootstrap', 'classnames', 'eslint', 'eslint-config-airbnb', 'eslint-config-prettier', 'eslint-plugin-import', 'eslint-plugin-jsx-a11y', 'eslint-plugin-react', 'eslint-plugin-react-hooks', 'formik', 'md5', 'prettier', 'prop-types', 'react', 'react-dom', 'react-error-boundary', 'react-icons', 'react-markdown', 'react-router-dom', 'react-scripts', 'react-table', 'react-use', 'reactstrap', 'recharts', 'sass', 'stylelint', 'stylelint-config-prettier', 'stylelint-config-standard-scss', 'zustand']"
2022-12-06 09:16:43,2ec341384f7edd2f72e3d779403678c77c2d9ca6,"['@certego/certego-ui', 'axios', 'axios-hooks', 'babel-eslint', 'bootstrap', 'classnames', 'eslint', 'eslint-config-airbnb', 'eslint-config-prettier', 'eslint-plugin-import', 'eslint-plugin-jsx-a11y', 'eslint-plugin-react', 'eslint-plugin-react-hooks', 'formik', 'md5', 'prettier', 'prop-types', 'react', 'react-dom', 'react-error-boundary', 'react-icons', 'react-markdown', 'react-router-dom', 'react-scripts', 'react-table', 'react-use', 'reactstrap', 'recharts', 'sass', 'stylelint', 'stylelint-config-prettier', 'stylelint-config-standard-scss', 'zustand']"
